"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","GDPHRWKD","TOT","IDX2015","A","1983",73.659164,
"COL","GDPHRWKD","TOT","IDX2015","A","1984",75.517012,
"COL","GDPHRWKD","TOT","IDX2015","A","1985",76.120299,
"COL","GDPHRWKD","TOT","IDX2015","A","1986",78.050169,
"COL","GDPHRWKD","TOT","IDX2015","A","1987",78.727996,
"COL","GDPHRWKD","TOT","IDX2015","A","1988",79.685744,
"COL","GDPHRWKD","TOT","IDX2015","A","1989",79.115121,
"COL","GDPHRWKD","TOT","IDX2015","A","1990",80.75315,
"COL","GDPHRWKD","TOT","IDX2015","A","1991",77.896446,
"COL","GDPHRWKD","TOT","IDX2015","A","1992",80.313202,
"COL","GDPHRWKD","TOT","IDX2015","A","1993",79.539495,
"COL","GDPHRWKD","TOT","IDX2015","A","1994",80.350285,
"COL","GDPHRWKD","TOT","IDX2015","A","1995",80.983087,
"COL","GDPHRWKD","TOT","IDX2015","A","1996",81.801108,
"COL","GDPHRWKD","TOT","IDX2015","A","1997",82.844734,
"COL","GDPHRWKD","TOT","IDX2015","A","1998",83.453067,
"COL","GDPHRWKD","TOT","IDX2015","A","1999",80.302859,
"COL","GDPHRWKD","TOT","IDX2015","A","2000",77.292743,
"COL","GDPHRWKD","TOT","IDX2015","A","2001",77.595178,
"COL","GDPHRWKD","TOT","IDX2015","A","2002",75.929476,
"COL","GDPHRWKD","TOT","IDX2015","A","2003",76.076535,
"COL","GDPHRWKD","TOT","IDX2015","A","2004",80.493752,
"COL","GDPHRWKD","TOT","IDX2015","A","2005",81.934064,
"COL","GDPHRWKD","TOT","IDX2015","A","2006",87.206033,
"COL","GDPHRWKD","TOT","IDX2015","A","2007",90.863232,
"COL","GDPHRWKD","TOT","IDX2015","A","2008",90.968187,
"COL","GDPHRWKD","TOT","IDX2015","A","2009",88.592396,
"COL","GDPHRWKD","TOT","IDX2015","A","2010",89.003632,
"COL","GDPHRWKD","TOT","IDX2015","A","2011",92.062791,
"COL","GDPHRWKD","TOT","IDX2015","A","2012",93.122686,
"COL","GDPHRWKD","TOT","IDX2015","A","2013",96.514427,
"COL","GDPHRWKD","TOT","IDX2015","A","2014",99.063834,
"COL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"COL","GDPHRWKD","TOT","IDX2015","A","2016",101.880426,
